,year,month,date,region,admin2_name,precipitation
16237,2009,2,2009-02-01T00:00:00,Zambia,Kazungula,96.10718648169582
16238,2009,3,2009-03-01T00:00:00,Zambia,Kazungula,153.67136758588967
16246,2009,11,2009-11-01T00:00:00,Zambia,Kazungula,114.18986799262616
16247,2009,12,2009-12-01T00:00:00,Zambia,Kazungula,143.29381451154566
16248,2010,1,2010-01-01T00:00:00,Zambia,Kazungula,219.13717286634503
16249,2010,2,2010-02-01T00:00:00,Zambia,Kazungula,134.1048686934611
16250,2010,3,2010-03-01T00:00:00,Zambia,Kazungula,150.52825956439582
16258,2010,11,2010-11-01T00:00:00,Zambia,Kazungula,106.08506399283682
16259,2010,12,2010-12-01T00:00:00,Zambia,Kazungula,156.40054096849204
16260,2011,1,2011-01-01T00:00:00,Zambia,Kazungula,220.81074414998855
16261,2011,2,2011-02-01T00:00:00,Zambia,Kazungula,124.79477696228265
16262,2011,3,2011-03-01T00:00:00,Zambia,Kazungula,107.47563977144591
16270,2011,11,2011-11-01T00:00:00,Zambia,Kazungula,97.15352656630462
16271,2011,12,2011-12-01T00:00:00,Zambia,Kazungula,161.30560316490445
16272,2012,1,2012-01-01T00:00:00,Zambia,Kazungula,127.6417215408619
16273,2012,2,2012-02-01T00:00:00,Zambia,Kazungula,127.18848356679685
16274,2012,3,2012-03-01T00:00:00,Zambia,Kazungula,64.7722154554162
16282,2012,11,2012-11-01T00:00:00,Zambia,Kazungula,81.21440802739443
16283,2012,12,2012-12-01T00:00:00,Zambia,Kazungula,229.346623033393
16284,2013,1,2013-01-01T00:00:00,Zambia,Kazungula,227.1932518988414
16285,2013,2,2013-02-01T00:00:00,Zambia,Kazungula,108.46325535531848
16286,2013,3,2013-03-01T00:00:00,Zambia,Kazungula,38.729174674404355
16294,2013,11,2013-11-01T00:00:00,Zambia,Kazungula,66.32258029110407
16295,2013,12,2013-12-01T00:00:00,Zambia,Kazungula,210.32694227920825
16296,2014,1,2014-01-01T00:00:00,Zambia,Kazungula,215.67022596334684
16297,2014,2,2014-02-01T00:00:00,Zambia,Kazungula,128.11277846516097
16298,2014,3,2014-03-01T00:00:00,Zambia,Kazungula,131.6437020107324
16306,2014,11,2014-11-01T00:00:00,Zambia,Kazungula,69.38314647691298
16307,2014,12,2014-12-01T00:00:00,Zambia,Kazungula,159.85905663442617
16308,2015,1,2015-01-01T00:00:00,Zambia,Kazungula,158.80410873799505
16309,2015,2,2015-02-01T00:00:00,Zambia,Kazungula,82.96165154246127
16310,2015,3,2015-03-01T00:00:00,Zambia,Kazungula,35.619172259768256
16318,2015,11,2015-11-01T00:00:00,Zambia,Kazungula,48.62850548220588
16319,2015,12,2015-12-01T00:00:00,Zambia,Kazungula,104.0867407834132
16320,2016,1,2016-01-01T00:00:00,Zambia,Kazungula,124.84536485423415
16321,2016,2,2016-02-01T00:00:00,Zambia,Kazungula,136.78139169379605
16322,2016,3,2016-03-01T00:00:00,Zambia,Kazungula,170.21341281597358
16330,2016,11,2016-11-01T00:00:00,Zambia,Kazungula,88.14035329958358
16331,2016,12,2016-12-01T00:00:00,Zambia,Kazungula,213.11174425021835
16332,2017,1,2017-01-01T00:00:00,Zambia,Kazungula,245.245914980685
16333,2017,2,2017-02-01T00:00:00,Zambia,Kazungula,233.01713138200168
16334,2017,3,2017-03-01T00:00:00,Zambia,Kazungula,104.74654108828258
16342,2017,11,2017-11-01T00:00:00,Zambia,Kazungula,61.24159946331484
16343,2017,12,2017-12-01T00:00:00,Zambia,Kazungula,119.54939309719995
16344,2018,1,2018-01-01T00:00:00,Zambia,Kazungula,80.71801558265012
16345,2018,2,2018-02-01T00:00:00,Zambia,Kazungula,381.3609877323283
16346,2018,3,2018-03-01T00:00:00,Zambia,Kazungula,129.50593963672992
16354,2018,11,2018-11-01T00:00:00,Zambia,Kazungula,40.48423785306612
16355,2018,12,2018-12-01T00:00:00,Zambia,Kazungula,61.25515284881307
16356,2019,1,2019-01-01T00:00:00,Zambia,Kazungula,99.6713634763156
16357,2019,2,2019-02-01T00:00:00,Zambia,Kazungula,137.84726856450558
16358,2019,3,2019-03-01T00:00:00,Zambia,Kazungula,6.661940504163141
16366,2019,11,2019-11-01T00:00:00,Zambia,Kazungula,55.29016506172319
16367,2019,12,2019-12-01T00:00:00,Zambia,Kazungula,42.158990301411485
16368,2020,1,2020-01-01T00:00:00,Zambia,Kazungula,232.22307211189658
16369,2020,2,2020-02-01T00:00:00,Zambia,Kazungula,195.6669397256491
16370,2020,3,2020-03-01T00:00:00,Zambia,Kazungula,111.40550817649398
16378,2020,11,2020-11-01T00:00:00,Zambia,Kazungula,96.73186737796385
16379,2020,12,2020-12-01T00:00:00,Zambia,Kazungula,202.28598878178897
16380,2021,1,2021-01-01T00:00:00,Zambia,Kazungula,228.04998178141253
16381,2021,2,2021-02-01T00:00:00,Zambia,Kazungula,86.40007080148166
16382,2021,3,2021-03-01T00:00:00,Zambia,Kazungula,17.7725329336992
16390,2021,11,2021-11-01T00:00:00,Zambia,Kazungula,27.944194668067492
16391,2021,12,2021-12-01T00:00:00,Zambia,Kazungula,126.99791422073815
16392,2022,1,2022-01-01T00:00:00,Zambia,Kazungula,281.08208111893026
16393,2022,2,2022-02-01T00:00:00,Zambia,Kazungula,76.06298777266515
16394,2022,3,2022-03-01T00:00:00,Zambia,Kazungula,103.21716048947683
16402,2022,11,2022-11-01T00:00:00,Zambia,Kazungula,107.70940570569734
16403,2022,12,2022-12-01T00:00:00,Zambia,Kazungula,89.09487206833863
16404,2023,1,2023-01-01T00:00:00,Zambia,Kazungula,137.09397287424096
16405,2023,2,2023-02-01T00:00:00,Zambia,Kazungula,102.74754830931514
16406,2023,3,2023-03-01T00:00:00,Zambia,Kazungula,23.06297150717158
16414,2023,11,2023-11-01T00:00:00,Zambia,Kazungula,12.400556839388106
16415,2023,12,2023-12-01T00:00:00,Zambia,Kazungula,138.12740577940653
16416,2000,1,2000-01-01T00:00:00,Zambia,Livingstone,173.90121412953545
16417,2000,2,2000-02-01T00:00:00,Zambia,Livingstone,244.8283426952468
16418,2000,3,2000-03-01T00:00:00,Zambia,Livingstone,138.9509319014954
16426,2000,11,2000-11-01T00:00:00,Zambia,Livingstone,64.24899934907823
16427,2000,12,2000-12-01T00:00:00,Zambia,Livingstone,126.81742461048505
16428,2001,1,2001-01-01T00:00:00,Zambia,Livingstone,59.736849774471
16429,2001,2,2001-02-01T00:00:00,Zambia,Livingstone,289.5560275279481
16430,2001,3,2001-03-01T00:00:00,Zambia,Livingstone,145.04496662262105
16438,2001,11,2001-11-01T00:00:00,Zambia,Livingstone,98.67067526684468
16439,2001,12,2001-12-01T00:00:00,Zambia,Livingstone,130.2238538164956
16440,2002,1,2002-01-01T00:00:00,Zambia,Livingstone,93.7278533478823
16441,2002,2,2002-02-01T00:00:00,Zambia,Livingstone,61.90094128967095
16442,2002,3,2002-03-01T00:00:00,Zambia,Livingstone,23.65118783297772
16450,2002,11,2002-11-01T00:00:00,Zambia,Livingstone,39.51200255638399
16451,2002,12,2002-12-01T00:00:00,Zambia,Livingstone,80.15667326675593
16452,2003,1,2003-01-01T00:00:00,Zambia,Livingstone,86.92114499077515
16453,2003,2,2003-02-01T00:00:00,Zambia,Livingstone,117.15361216098259
16454,2003,3,2003-03-01T00:00:00,Zambia,Livingstone,52.74947626445466
16462,2003,11,2003-11-01T00:00:00,Zambia,Livingstone,34.88064580103066
16463,2003,12,2003-12-01T00:00:00,Zambia,Livingstone,132.25701435407984
16464,2004,1,2004-01-01T00:00:00,Zambia,Livingstone,189.2369626744898
16465,2004,2,2004-02-01T00:00:00,Zambia,Livingstone,167.6121067501491
16466,2004,3,2004-03-01T00:00:00,Zambia,Livingstone,266.4701404361873
16474,2004,11,2004-11-01T00:00:00,Zambia,Livingstone,27.42263392890153
16475,2004,12,2004-12-01T00:00:00,Zambia,Livingstone,148.62242063919666
16476,2005,1,2005-01-01T00:00:00,Zambia,Livingstone,157.27510425364613
16477,2005,2,2005-02-01T00:00:00,Zambia,Livingstone,60.045224051648724
16478,2005,3,2005-03-01T00:00:00,Zambia,Livingstone,59.59226712409534
16486,2005,11,2005-11-01T00:00:00,Zambia,Livingstone,110.49549813853089
16487,2005,12,2005-12-01T00:00:00,Zambia,Livingstone,209.871950126894
16488,2006,1,2006-01-01T00:00:00,Zambia,Livingstone,219.3879059402003
16489,2006,2,2006-02-01T00:00:00,Zambia,Livingstone,203.80954098183943
16490,2006,3,2006-03-01T00:00:00,Zambia,Livingstone,94.59292210800987
16498,2006,11,2006-11-01T00:00:00,Zambia,Livingstone,99.86215880702854
16499,2006,12,2006-12-01T00:00:00,Zambia,Livingstone,173.18741858753887
16500,2007,1,2007-01-01T00:00:00,Zambia,Livingstone,190.91270013915897
16501,2007,2,2007-02-01T00:00:00,Zambia,Livingstone,91.54362946516432
16502,2007,3,2007-03-01T00:00:00,Zambia,Livingstone,81.27020919812564
16510,2007,11,2007-11-01T00:00:00,Zambia,Livingstone,112.14737316479399
16511,2007,12,2007-12-01T00:00:00,Zambia,Livingstone,258.4278975959828
16512,2008,1,2008-01-01T00:00:00,Zambia,Livingstone,458.93234721065807
16513,2008,2,2008-02-01T00:00:00,Zambia,Livingstone,104.75988173168695
16514,2008,3,2008-03-01T00:00:00,Zambia,Livingstone,72.05473196006609
16522,2008,11,2008-11-01T00:00:00,Zambia,Livingstone,207.39820751314045
16523,2008,12,2008-12-01T00:00:00,Zambia,Livingstone,188.14083120040135
16524,2009,1,2009-01-01T00:00:00,Zambia,Livingstone,220.79611264486053
16525,2009,2,2009-02-01T00:00:00,Zambia,Livingstone,75.84868388471193
16526,2009,3,2009-03-01T00:00:00,Zambia,Livingstone,157.27468359043988
16534,2009,11,2009-11-01T00:00:00,Zambia,Livingstone,108.45921007058982
16535,2009,12,2009-12-01T00:00:00,Zambia,Livingstone,143.1295309633707
16536,2010,1,2010-01-01T00:00:00,Zambia,Livingstone,209.530468915064
16537,2010,2,2010-02-01T00:00:00,Zambia,Livingstone,118.47132460003307
16538,2010,3,2010-03-01T00:00:00,Zambia,Livingstone,124.7247587374178
16546,2010,11,2010-11-01T00:00:00,Zambia,Livingstone,92.3687030579518
16547,2010,12,2010-12-01T00:00:00,Zambia,Livingstone,133.31039927902037
16548,2011,1,2011-01-01T00:00:00,Zambia,Livingstone,214.55313597495294
16549,2011,2,2011-02-01T00:00:00,Zambia,Livingstone,116.73943557160558
16550,2011,3,2011-03-01T00:00:00,Zambia,Livingstone,85.75429769728531
16558,2011,11,2011-11-01T00:00:00,Zambia,Livingstone,84.17516873474769
16559,2011,12,2011-12-01T00:00:00,Zambia,Livingstone,157.4595468083243
16560,2012,1,2012-01-01T00:00:00,Zambia,Livingstone,110.47001201690684
16561,2012,2,2012-02-01T00:00:00,Zambia,Livingstone,122.75674279420085
16562,2012,3,2012-03-01T00:00:00,Zambia,Livingstone,58.793073512911484
16570,2012,11,2012-11-01T00:00:00,Zambia,Livingstone,64.9946398557438
16571,2012,12,2012-12-01T00:00:00,Zambia,Livingstone,203.5446307288936
16572,2013,1,2013-01-01T00:00:00,Zambia,Livingstone,206.81046783538892
16573,2013,2,2013-02-01T00:00:00,Zambia,Livingstone,110.11435016147244
16574,2013,3,2013-03-01T00:00:00,Zambia,Livingstone,36.446411373436476
16582,2013,11,2013-11-01T00:00:00,Zambia,Livingstone,58.98597411463634
16583,2013,12,2013-12-01T00:00:00,Zambia,Livingstone,200.25283410927614
16584,2014,1,2014-01-01T00:00:00,Zambia,Livingstone,203.3230653928017
16585,2014,2,2014-02-01T00:00:00,Zambia,Livingstone,131.1077382906529
16586,2014,3,2014-03-01T00:00:00,Zambia,Livingstone,137.30416649578532
16594,2014,11,2014-11-01T00:00:00,Zambia,Livingstone,62.008935057799334
16595,2014,12,2014-12-01T00:00:00,Zambia,Livingstone,152.9934524144659
16596,2015,1,2015-01-01T00:00:00,Zambia,Livingstone,136.9170624417922
16597,2015,2,2015-02-01T00:00:00,Zambia,Livingstone,89.71689119595403
16598,2015,3,2015-03-01T00:00:00,Zambia,Livingstone,38.330461174676024
16606,2015,11,2015-11-01T00:00:00,Zambia,Livingstone,48.711168656325064
16607,2015,12,2015-12-01T00:00:00,Zambia,Livingstone,88.82125511134734
16608,2016,1,2016-01-01T00:00:00,Zambia,Livingstone,114.07332393954881
16609,2016,2,2016-02-01T00:00:00,Zambia,Livingstone,155.7504125073089
16610,2016,3,2016-03-01T00:00:00,Zambia,Livingstone,162.2198575680104
16618,2016,11,2016-11-01T00:00:00,Zambia,Livingstone,67.96569574071847
16619,2016,12,2016-12-01T00:00:00,Zambia,Livingstone,183.24977257219982
16620,2017,1,2017-01-01T00:00:00,Zambia,Livingstone,290.82864591586633
16621,2017,2,2017-02-01T00:00:00,Zambia,Livingstone,277.4243013638843
16622,2017,3,2017-03-01T00:00:00,Zambia,Livingstone,94.3968254443043
16630,2017,11,2017-11-01T00:00:00,Zambia,Livingstone,62.94788942792231
16631,2017,12,2017-12-01T00:00:00,Zambia,Livingstone,114.72754752084606
16632,2018,1,2018-01-01T00:00:00,Zambia,Livingstone,102.2748155873811
16633,2018,2,2018-02-01T00:00:00,Zambia,Livingstone,457.78746972756835
16634,2018,3,2018-03-01T00:00:00,Zambia,Livingstone,161.62751023605887
16642,2018,11,2018-11-01T00:00:00,Zambia,Livingstone,37.58951185037189
16643,2018,12,2018-12-01T00:00:00,Zambia,Livingstone,54.18963850517634
16644,2019,1,2019-01-01T00:00:00,Zambia,Livingstone,86.18143662989696
16645,2019,2,2019-02-01T00:00:00,Zambia,Livingstone,173.89550384890876
16646,2019,3,2019-03-01T00:00:00,Zambia,Livingstone,6.315626188296666
16654,2019,11,2019-11-01T00:00:00,Zambia,Livingstone,49.86140428065929
16655,2019,12,2019-12-01T00:00:00,Zambia,Livingstone,34.110638585844
16656,2020,1,2020-01-01T00:00:00,Zambia,Livingstone,216.03909745822708
16657,2020,2,2020-02-01T00:00:00,Zambia,Livingstone,203.32590146622292
16658,2020,3,2020-03-01T00:00:00,Zambia,Livingstone,110.79006168750571
16666,2020,11,2020-11-01T00:00:00,Zambia,Livingstone,94.79371197995846
16667,2020,12,2020-12-01T00:00:00,Zambia,Livingstone,208.74940857147138
16668,2021,1,2021-01-01T00:00:00,Zambia,Livingstone,229.0839825663504
16669,2021,2,2021-02-01T00:00:00,Zambia,Livingstone,99.06334843840513
16670,2021,3,2021-03-01T00:00:00,Zambia,Livingstone,15.58103502728872
16678,2021,11,2021-11-01T00:00:00,Zambia,Livingstone,22.014016996545333
16679,2021,12,2021-12-01T00:00:00,Zambia,Livingstone,129.61460635523287
16680,2022,1,2022-01-01T00:00:00,Zambia,Livingstone,269.5176397466754
16681,2022,2,2022-02-01T00:00:00,Zambia,Livingstone,65.30942199114925
16682,2022,3,2022-03-01T00:00:00,Zambia,Livingstone,121.89365337647175
16690,2022,11,2022-11-01T00:00:00,Zambia,Livingstone,106.19960874892482
16691,2022,12,2022-12-01T00:00:00,Zambia,Livingstone,79.79604229633892
16692,2023,1,2023-01-01T00:00:00,Zambia,Livingstone,97.02147297085537
16693,2023,2,2023-02-01T00:00:00,Zambia,Livingstone,125.01376827097197
16694,2023,3,2023-03-01T00:00:00,Zambia,Livingstone,32.41834729607022
16702,2023,11,2023-11-01T00:00:00,Zambia,Livingstone,11.861840285908487
16703,2023,12,2023-12-01T00:00:00,Zambia,Livingstone,125.71305192818063
16704,2000,1,2000-01-01T00:00:00,Zambia,Mazabuka,204.2910964974975
16705,2000,2,2000-02-01T00:00:00,Zambia,Mazabuka,199.19798761910738
16706,2000,3,2000-03-01T00:00:00,Zambia,Mazabuka,143.94002889516074
16714,2000,11,2000-11-01T00:00:00,Zambia,Mazabuka,83.79542010289988
16715,2000,12,2000-12-01T00:00:00,Zambia,Mazabuka,179.28051689339088
16716,2001,1,2001-01-01T00:00:00,Zambia,Mazabuka,166.23651555747261
16717,2001,2,2001-02-01T00:00:00,Zambia,Mazabuka,289.03878459842736
16718,2001,3,2001-03-01T00:00:00,Zambia,Mazabuka,136.65094736282762
16726,2001,11,2001-11-01T00:00:00,Zambia,Mazabuka,135.96747533768973
16727,2001,12,2001-12-01T00:00:00,Zambia,Mazabuka,172.80737178735055
16728,2002,1,2002-01-01T00:00:00,Zambia,Mazabuka,118.0406107114088
16729,2002,2,2002-02-01T00:00:00,Zambia,Mazabuka,71.04514825365202
16730,2002,3,2002-03-01T00:00:00,Zambia,Mazabuka,45.894530830033844
16738,2002,11,2002-11-01T00:00:00,Zambia,Mazabuka,57.633622198929494
16739,2002,12,2002-12-01T00:00:00,Zambia,Mazabuka,97.6819862994825
16740,2003,1,2003-01-01T00:00:00,Zambia,Mazabuka,129.1264035873351
16741,2003,2,2003-02-01T00:00:00,Zambia,Mazabuka,154.39541390857366
16742,2003,3,2003-03-01T00:00:00,Zambia,Mazabuka,196.87191153454168
16750,2003,11,2003-11-01T00:00:00,Zambia,Mazabuka,84.3533193075053
16751,2003,12,2003-12-01T00:00:00,Zambia,Mazabuka,142.63415809418854
16752,2004,1,2004-01-01T00:00:00,Zambia,Mazabuka,223.6553856484539
16753,2004,2,2004-02-01T00:00:00,Zambia,Mazabuka,192.33297271948243
16754,2004,3,2004-03-01T00:00:00,Zambia,Mazabuka,145.23349155922116
16762,2004,11,2004-11-01T00:00:00,Zambia,Mazabuka,47.028673461123475
16763,2004,12,2004-12-01T00:00:00,Zambia,Mazabuka,255.91172763946153
16764,2005,1,2005-01-01T00:00:00,Zambia,Mazabuka,181.72791752636863
16765,2005,2,2005-02-01T00:00:00,Zambia,Mazabuka,60.159485047491465
16766,2005,3,2005-03-01T00:00:00,Zambia,Mazabuka,25.286178748500795
16774,2005,11,2005-11-01T00:00:00,Zambia,Mazabuka,96.17308736050116
16775,2005,12,2005-12-01T00:00:00,Zambia,Mazabuka,223.11278998847442
16776,2006,1,2006-01-01T00:00:00,Zambia,Mazabuka,221.88714377994322
16777,2006,2,2006-02-01T00:00:00,Zambia,Mazabuka,229.5311538378316
16778,2006,3,2006-03-01T00:00:00,Zambia,Mazabuka,117.14118948250504
16786,2006,11,2006-11-01T00:00:00,Zambia,Mazabuka,74.39635308528808
16787,2006,12,2006-12-01T00:00:00,Zambia,Mazabuka,157.71462337447778
16788,2007,1,2007-01-01T00:00:00,Zambia,Mazabuka,282.64033567541526
16789,2007,2,2007-02-01T00:00:00,Zambia,Mazabuka,190.51569654277176
16790,2007,3,2007-03-01T00:00:00,Zambia,Mazabuka,50.276577134328804
16798,2007,11,2007-11-01T00:00:00,Zambia,Mazabuka,122.80126761895521
16799,2007,12,2007-12-01T00:00:00,Zambia,Mazabuka,339.05893411017155
16800,2008,1,2008-01-01T00:00:00,Zambia,Mazabuka,310.020511502926
16801,2008,2,2008-02-01T00:00:00,Zambia,Mazabuka,103.97980564091893
16802,2008,3,2008-03-01T00:00:00,Zambia,Mazabuka,66.00090343916723
16810,2008,11,2008-11-01T00:00:00,Zambia,Mazabuka,108.72034561121266
16811,2008,12,2008-12-01T00:00:00,Zambia,Mazabuka,235.9140887854735
16812,2009,1,2009-01-01T00:00:00,Zambia,Mazabuka,243.45363316876242
16813,2009,2,2009-02-01T00:00:00,Zambia,Mazabuka,62.070434320324075
16814,2009,3,2009-03-01T00:00:00,Zambia,Mazabuka,144.33423735362155
16822,2009,11,2009-11-01T00:00:00,Zambia,Mazabuka,160.82449205839654
16823,2009,12,2009-12-01T00:00:00,Zambia,Mazabuka,123.43643196139521
16824,2010,1,2010-01-01T00:00:00,Zambia,Mazabuka,170.57610605249613
16825,2010,2,2010-02-01T00:00:00,Zambia,Mazabuka,220.7138381791456
16826,2010,3,2010-03-01T00:00:00,Zambia,Mazabuka,110.45546770166283
16834,2010,11,2010-11-01T00:00:00,Zambia,Mazabuka,96.73571968193824
16835,2010,12,2010-12-01T00:00:00,Zambia,Mazabuka,225.22439570661552
16836,2011,1,2011-01-01T00:00:00,Zambia,Mazabuka,240.7587852766693
16837,2011,2,2011-02-01T00:00:00,Zambia,Mazabuka,106.8712878788638
16838,2011,3,2011-03-01T00:00:00,Zambia,Mazabuka,94.36652919671023
16846,2011,11,2011-11-01T00:00:00,Zambia,Mazabuka,78.28643665868164
16847,2011,12,2011-12-01T00:00:00,Zambia,Mazabuka,125.84076381538681
16848,2012,1,2012-01-01T00:00:00,Zambia,Mazabuka,223.624225068433
16849,2012,2,2012-02-01T00:00:00,Zambia,Mazabuka,146.10177665386385
16850,2012,3,2012-03-01T00:00:00,Zambia,Mazabuka,89.06417108933665
16858,2012,11,2012-11-01T00:00:00,Zambia,Mazabuka,63.30276536061884
16859,2012,12,2012-12-01T00:00:00,Zambia,Mazabuka,202.31202288357136
16860,2013,1,2013-01-01T00:00:00,Zambia,Mazabuka,315.55707440654226
16861,2013,2,2013-02-01T00:00:00,Zambia,Mazabuka,158.10329759184995
16862,2013,3,2013-03-01T00:00:00,Zambia,Mazabuka,28.902343926526964
16870,2013,11,2013-11-01T00:00:00,Zambia,Mazabuka,51.42396078067254
16871,2013,12,2013-12-01T00:00:00,Zambia,Mazabuka,208.36096112444673
16872,2014,1,2014-01-01T00:00:00,Zambia,Mazabuka,268.9948778308486
16873,2014,2,2014-02-01T00:00:00,Zambia,Mazabuka,149.80978305093137
16874,2014,3,2014-03-01T00:00:00,Zambia,Mazabuka,59.57434521766511
16882,2014,11,2014-11-01T00:00:00,Zambia,Mazabuka,39.57780000649581
16883,2014,12,2014-12-01T00:00:00,Zambia,Mazabuka,254.5060992301091
16884,2015,1,2015-01-01T00:00:00,Zambia,Mazabuka,209.14578021622822
16885,2015,2,2015-02-01T00:00:00,Zambia,Mazabuka,116.56128421159464
16886,2015,3,2015-03-01T00:00:00,Zambia,Mazabuka,47.1373337821445
16894,2015,11,2015-11-01T00:00:00,Zambia,Mazabuka,38.80541582571592
16895,2015,12,2015-12-01T00:00:00,Zambia,Mazabuka,87.42149088705877
16896,2016,1,2016-01-01T00:00:00,Zambia,Mazabuka,216.37821240681544
16897,2016,2,2016-02-01T00:00:00,Zambia,Mazabuka,107.1606287915017
16898,2016,3,2016-03-01T00:00:00,Zambia,Mazabuka,178.03340424470312
16906,2016,11,2016-11-01T00:00:00,Zambia,Mazabuka,108.15735856821374
16907,2016,12,2016-12-01T00:00:00,Zambia,Mazabuka,194.99300084112969
16908,2017,1,2017-01-01T00:00:00,Zambia,Mazabuka,268.6079369920758
16909,2017,2,2017-02-01T00:00:00,Zambia,Mazabuka,222.11754798510717
16910,2017,3,2017-03-01T00:00:00,Zambia,Mazabuka,83.2617329920788
16918,2017,11,2017-11-01T00:00:00,Zambia,Mazabuka,107.84337747968344
16919,2017,12,2017-12-01T00:00:00,Zambia,Mazabuka,136.54681004082255
16920,2018,1,2018-01-01T00:00:00,Zambia,Mazabuka,69.8441677154964
16921,2018,2,2018-02-01T00:00:00,Zambia,Mazabuka,350.5004109134204
16922,2018,3,2018-03-01T00:00:00,Zambia,Mazabuka,132.87843025215952
16930,2018,11,2018-11-01T00:00:00,Zambia,Mazabuka,24.86221233239507
16931,2018,12,2018-12-01T00:00:00,Zambia,Mazabuka,103.85493147316683
16932,2019,1,2019-01-01T00:00:00,Zambia,Mazabuka,181.4866275143646
16933,2019,2,2019-02-01T00:00:00,Zambia,Mazabuka,93.20751620468965
16934,2019,3,2019-03-01T00:00:00,Zambia,Mazabuka,11.96816084668079
16942,2019,11,2019-11-01T00:00:00,Zambia,Mazabuka,88.47637109413111
16943,2019,12,2019-12-01T00:00:00,Zambia,Mazabuka,51.63776329434306
16944,2020,1,2020-01-01T00:00:00,Zambia,Mazabuka,321.5887861208619
16945,2020,2,2020-02-01T00:00:00,Zambia,Mazabuka,249.87510061430746
16946,2020,3,2020-03-01T00:00:00,Zambia,Mazabuka,41.08671004224892
16954,2020,11,2020-11-01T00:00:00,Zambia,Mazabuka,49.96054485886092
16955,2020,12,2020-12-01T00:00:00,Zambia,Mazabuka,264.24417660276794
16956,2021,1,2021-01-01T00:00:00,Zambia,Mazabuka,235.80206135368158
16957,2021,2,2021-02-01T00:00:00,Zambia,Mazabuka,169.43110230596318
16958,2021,3,2021-03-01T00:00:00,Zambia,Mazabuka,49.780202886467144
16966,2021,11,2021-11-01T00:00:00,Zambia,Mazabuka,49.41915414115358
16967,2021,12,2021-12-01T00:00:00,Zambia,Mazabuka,93.47098199591969
16968,2022,1,2022-01-01T00:00:00,Zambia,Mazabuka,411.655027842019
16969,2022,2,2022-02-01T00:00:00,Zambia,Mazabuka,67.8104020133474
16970,2022,3,2022-03-01T00:00:00,Zambia,Mazabuka,61.93786847998022
16978,2022,11,2022-11-01T00:00:00,Zambia,Mazabuka,119.19967707413461
16979,2022,12,2022-12-01T00:00:00,Zambia,Mazabuka,115.48211335188533
16980,2023,1,2023-01-01T00:00:00,Zambia,Mazabuka,282.55122658181415
16981,2023,2,2023-02-01T00:00:00,Zambia,Mazabuka,156.90524331814714
16982,2023,3,2023-03-01T00:00:00,Zambia,Mazabuka,53.52216050343972
16990,2023,11,2023-11-01T00:00:00,Zambia,Mazabuka,22.219195714407864
16991,2023,12,2023-12-01T00:00:00,Zambia,Mazabuka,201.81458420933205
16992,2000,1,2000-01-01T00:00:00,Zambia,Monze,178.7859892583454
16993,2000,2,2000-02-01T00:00:00,Zambia,Monze,204.36913689918939
16994,2000,3,2000-03-01T00:00:00,Zambia,Monze,159.18886589712716
17002,2000,11,2000-11-01T00:00:00,Zambia,Monze,85.22075455450906
17003,2000,12,2000-12-01T00:00:00,Zambia,Monze,183.46859644716992
17004,2001,1,2001-01-01T00:00:00,Zambia,Monze,154.48611429105867
17005,2001,2,2001-02-01T00:00:00,Zambia,Monze,330.2832087976803
